mode,agent,provider,model,api_model,dose,seed,sample,step,prompt_sha256,response_sha256,cache_created_at_utc,collected_before_confirmatory_freeze
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,7,659103a552add3393297a2fc7198a2f311a6c940f31b9afca5c9d4c8603f862e,2c10ad6e9cb8e45c8c3faeca42acc573bdf9ef0346158e98903bf9829a28aa08,2026-07-18T16:02:39Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,8,85a40472b25e41b68105a1ec3416a30191894f538997f6b650bba882d9f53dda,86ab4de6e11b763d07e6dfa6f38453db5899192c55197e743b7c17abba00a07f,2026-07-18T16:02:43Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,9,09cf8c3e340120bafae99c94824e3f7282420e1ca8e82e1993be3767cf205995,1314800002b73ae1a9ea4796c0f0c85515c60e6e829ffc2c89b7db9855dd09b1,2026-07-18T16:02:48Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,10,815b8c02499d7f3341ee37c4020e8035aab642ec4a46185d96b15c1aa6ac3231,956bdee5aa7796d24bcdebf13d3f8cac778f93a76a37a42910045fb76aa210f9,2026-07-18T16:02:52Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,11,ab1a54995d95cdd466ee0b4d0285d50d942676b1300c2c36bdbbced9a9d9bea7,a1943bda99fb15978d07a8295c63ecea1b0fdb610b85d0b421d8738f2a483f67,2026-07-18T16:02:57Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,12,4456867fe6e8aec493cbffc88d1e25199bcd7765cc05c904fa38600d9d8a5ad5,2162bd97070dd68868f86bd1c935ba4edeed69a07714a76d317553f269fbb49d,2026-07-18T16:03:00Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,13,b584380319ae22239e297ee8620121049fc95626a23263b40c42e058a079253a,f14d1b4fba5e078088f669893944928000c8b73583b679f505f541c8e8930a7b,2026-07-18T16:03:03Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,14,3aa9de74ce2859726851aa6133d4245ad3d5d7e6448effda18ed7e80a8d3c3ed,7c4a8bbf5481b847e65e85b82d6c5e8270a286f6a89e714cd14d9c9af94c132a,2026-07-18T16:03:07Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,15,6396590c4710797d6a6631b0921e044e70bbdc208324956c75b96269fe27affd,557088c3955d8f9cdad8bb4ee510ddfde95233a223728f8705db85eece8ed991,2026-07-18T16:03:11Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,16,1b8940f6bfb24a874aee9786bb495ab104914a78aec40e48ca738627e35f64a6,a05daec6d46e520e072d821171483b42305d4863c1485f19cbeb4d355f35cccb,2026-07-18T16:03:16Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,17,6287748516fb9bbb52687974780485abea6db9bdb43a6801032441648e1afdd9,97dfd65c8f94ad5be3b65dd42875dd6cb64d1ed1f0e976052a699d6329ce45e0,2026-07-18T16:03:20Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,18,d9287294baa5bab7fa3ddd27b3cba6e8e1963753615032ba666238aaaa64a337,602c15f692bf2ba4b6ad4af3e635446bdf459a6fd5be17e192a7ede3a9e48412,2026-07-18T16:03:25Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,19,ee725198aeda63f8936f83125c0f5c97a751540b6d9a145d00e88e39bcba55c3,c208b091970d82aca0b48bd9faa453109e401c3b64bd8da15bf42a747c397ed7,2026-07-18T16:03:29Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,20,8175525ff5fbb62c69b9d4ddd2a1cf61ea6218a1f1077a19ef119e8341b0c33a,6098f646572fe5f785a8f28bc1bc386529cd5160e49d5ef19f95c78b4e43149d,2026-07-18T16:03:34Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,21,ceec0192eb0e0b3b545235501a5d4eb1048fdd05b5e03cdb4692c61428473840,20a6730ad84d2afa6daaa4f540ff4f3107064d2f23e63d9715d8eec9d68f0fa1,2026-07-18T16:03:39Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,22,5dadf81f97319183681f0a00c801b215040299f6d3642e973d07adde108ec4a5,41e7278f6a85ca4206377869e3be9d0e0461def64e8fb77aeb45071e2cb09d62,2026-07-18T16:03:43Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,23,c2bd13a3e2c1360a36e054f894b534f7480f49712fc029a0e59aa2599d7f5335,3877467f4a632ab9f8e579db2906d1bb27a1688fb27f9445ecb397e68520d2f5,2026-07-18T16:03:49Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,0,24,53a1b50a6fc86416eca7cc4a030f52d5341a70885123f5ef08a6c4a665440d9e,f093b186793b7bc19973df1c92a28a146a485b56aedf334394dd59c2b046e37d,2026-07-18T16:03:54Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,1,e003852efb0f7bb13bbb7cdd5108d5b073e26c6cb0ee7ef8955d5b30786812f9,2e6d1e79e76da98b84dea8aaf08885d88683ae8e3939fd99f6af4f6866b34143,2026-07-18T16:04:06Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,2,8d2ec3beabae020527525f99563578761ec5226b5968471b76276257f9cd4fac,f41dc746d29334c1ed9d2bf8928c13c642fa01e8a4a69806deeb1ab8fba7cb09,2026-07-18T16:04:12Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,3,553bdbd00b5f13e130ab03c468c532739036c973943ac3cfcb6b3af2f298d829,7545f9118c40b6855c1e175bbc373d7dab381065e6edca2d3b0ca9d954946017,2026-07-18T16:04:15Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,4,1add2d6cf1276d3065cea1d6137f7d5d9a35e25a2ae7c859a4e38210c6f858bc,1c7be0f1a4b2b3a10bbb7c2b81c6f1a93335ad9709e26b0a0a2141d52fe72d57,2026-07-18T16:04:20Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,5,6e58355bb738e66ca984c34004848a4dd346fdf6d7b637d03331ac2f7120f9ee,cd9a44b85c89f8d76d2d7c0bacbb811a6f8f1fbf55a0fb8c2e0d989e5195f800,2026-07-18T16:04:26Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,6,0144a13d61aeff8fa26c9d5d9a98b252f46870702fedae7df1fcb398feb62906,3d8554385bcd484ff673da841d54f6b132e4f94834caeb261b28ddd7dcac276d,2026-07-18T16:04:30Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,7,659103a552add3393297a2fc7198a2f311a6c940f31b9afca5c9d4c8603f862e,6847a5611e6fa0885e1cb85540ee2bf43f072e9542ce6c9830b67a25524a86ea,2026-07-18T16:04:35Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,8,85a40472b25e41b68105a1ec3416a30191894f538997f6b650bba882d9f53dda,6f5dfac99b1a514b3fff399125958a4a64e6076110ac5abd7e46c67a7746d557,2026-07-18T16:04:40Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,9,2da74bbe8d4aad574ddc79a18dd60671285b658fe32d5f5072dc693530b19503,c7954e6b9aae6f346e0ab0f35b2972afc47916a7df18d507080c7bd745c211c3,2026-07-18T16:04:46Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,10,0298719df5ae59c5255a607b0c1dda9ce1525704460ce897c3d9351f5e7db6e9,b595145900e7cb5f5fffcbdc34fa0ebc123f601300c60deff477754ca833dd41,2026-07-18T16:04:51Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,11,7b88a482cde6b3450ce2d371e34ad020c9251c2787a86c0400fcad173fd6f7cd,5ef4e64041aa87f83082c922f4c8abd51bb7e0646e7914b5af52754d88a7ee4a,2026-07-18T16:04:57Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,12,fa2c9c96b169addfdd543f2ecd06c316bc3f859dd8df90416f8f04658b114828,18faf86702add5c3a106ba9e10c2c59d91c289c368f5381c4cce242aeffba91f,2026-07-18T16:05:00Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,13,daf39c076472c3af359903fb027b6843a103c0cc1dae3cb11265241aa01fc0e8,c4c31fb0fb30c62f17d71e2f20e1e95032ce306c986d804214b15aedc617c74f,2026-07-18T16:05:06Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,14,ede74a00d0256058e716e2a964756f55d00d6e081505d1f96ca41e426cb1718f,d6086741e7f8f21611b386d1327af8f775a3b7fd9f1558b962fbbf89301fc80f,2026-07-18T16:05:10Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,15,2a53159388f7e571cdab3f6687638203a0eba47118f52bbe07f14ac6b67650ae,3af5b6aca691066f4adc75d5b110e2fab7689ef9070931055599a3309fa23a7b,2026-07-18T16:05:17Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,16,ed522311f7d1411c4e24c9cbdbe9f059b1510bb64e31a3bf42d572027ee545dc,7266347b1d37dbebd42621fa38a6a3394b6c8a4f47fc8ee887d16df28f3e0d28,2026-07-18T16:05:22Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,17,b0edd51bb9a807c00e3b314723d97b58ca84be8a55ea0f0b5039d7c3496b7f56,9f3582db855832763379409df907f7996c4f625e2eb23c26922066d24ac07b44,2026-07-18T16:05:27Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,18,97afb76c03551968fe8f5713f22c708b9f2b15be2c1021c13490ac088363971d,4a988f42524815c7de2092b987f6c9b593bf008b9cc513de0f42922e9d603c1a,2026-07-18T16:05:32Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,19,d3774b7a517f5270c53aa7113455022f791466b8da5ff04d221791a12a94be7b,521a5f1b44b812341cc2ae78b2f02307649bb8dea1b1bb503ad3eaf3b3d380ca,2026-07-18T16:05:38Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,20,9a5d3d4eb35740df56be04531e02c97008ec5cca6bc7e907674555360a4a50a8,80a24f95b6d4e3b94a75fdf42dad2e9dd1b725fc253773c759ba3a4d87ba09da,2026-07-18T16:05:43Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,21,14cd90522f570cdd58874f3c29a1c8f856dd08cbe72d3d81ae6cfc5c029131c5,02ace53c88bb39169e1bb90256f65a1182c10f72a3794826bfa4ab851078aac6,2026-07-18T16:05:48Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,22,d13f39001b5b914fc9c9f4a95caebdf85207dcdfccad78683952442b95bdb00c,57e07cee1f5788137c66ffd2207b1e5448ea5e4a528bab8ee982be03f13cc00c,2026-07-18T16:05:52Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,23,d2da2948908bc0fe758ba28cbc4d034d3f24dd6ae7008b3cc322c69719dd41ce,ec2ac0ab11fbac56fd5a1554d9e1de96f8c1d71e983480a400097defdf3bca47,2026-07-18T16:05:58Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,1,24,a95b68a7001d64d58da2de409d8ecd14738bf2d15b5921e5a8454b02fe5c12f7,ff6d29dd801945f9242bd44ea07196723c8242a859cefdbe6a31c20e393f42d0,2026-07-18T16:06:02Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,1,e003852efb0f7bb13bbb7cdd5108d5b073e26c6cb0ee7ef8955d5b30786812f9,1955b66c69bced2753a911c21d0d05faa4b0cb4515436254f2029f78cceb23eb,2026-07-18T16:06:14Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,2,8d2ec3beabae020527525f99563578761ec5226b5968471b76276257f9cd4fac,ac656f0db813a6ec1b20b31d47984a0f451f35d6d1c738def007ba996d0d10ee,2026-07-18T16:06:17Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,3,84ea4501c4017aea57f086aed1aad39e219b6292af7ef59fcabf1f1a2f56abbf,3e84a108d8810c4beb3fe85ba835fe5e38eaa2584529891c2533101550a35bd3,2026-07-18T16:06:21Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,4,241092b44360e8fc4f24106eb25abf7a1fe37be76acc78069cc50c14ca153596,f185b22fa232751870c6e81177d4fa81ef3bd883ea4da26acea7c56ee233f410,2026-07-18T16:06:26Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,5,6e351bd2d876ae925f430032f1d84fab389c55810b7a44c107ae738d64401348,4540cd874780eebf15fbbbcce215acb1a1a61fc7608f3714612069df601e712f,2026-07-18T16:06:30Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,6,3c52b451800da841d1eb82daacf7ed8731737c7d7e071878e2660a3baacc07b8,193e50f959bdd98b56563a8e360f043b61abd47b9260a9a49ed91dec9afa817a,2026-07-18T16:06:35Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,7,45d643a2054324a04e2439e93b33aac2754d39caa1cbf02230f0aeed9da73bfe,ebc85da6ac5b98b4159565941255eda186ff14aa202d5dc66184957a87384ab3,2026-07-18T16:06:41Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,8,f57cbe1d0e5c0f91eeaf6b3f6477a137e0fd77ce233eaf3c7d16ca693a02dea1,629b6f5cbca6bc9c9eb954afc35e42cc758af0fdd297a85916d1c299f7cacec6,2026-07-18T16:06:46Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,9,0916f740842621d6b9671736bda70efd18d7750b55e2a085244d3740113b81af,424ec0eabff9fe023f1b220172011c21f683ba55bd24a1afe528baecd75bfd10,2026-07-18T16:06:51Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,10,348529587ba38ae0421c45d621a93a2dc76be24a48d15a1c810f8d1f6edcbf5f,431d558af7472d15bdab2833fc1f9ee6a76b889a0c316fadeebbe3b53b615d60,2026-07-18T16:06:56Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,11,038e437709c1ab968008f359740d8e741dbe3ad393d4c4a315e8fb5462425bc2,ebc157114c0cc17987759eb2001a3f45f6213b67ab85e0db81916a4f6e2f5efc,2026-07-18T16:07:02Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,12,2ca371b8e13a84677dc9fc90fa7ceb2c607f6e25744266a467e2c7067d043461,c071a05ce6a65632d033d00601055369e5abe4035aac3ff57f72e4fce354d552,2026-07-18T16:07:06Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,13,05ec083b07c0f82a8525ebfec9c9c5fa98c2d88fa6bcbffec9a5fff07f399df8,2daed9225c7a0e84de6f7265f492cdd9b6d677393c8cbc0a3930f8136863e478,2026-07-18T16:07:11Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,14,dc5f5239430c42e2fb110b5c4a568c63ee5f8183d22d0df7f0037964b3da40be,c59c6bd0fc4a08530dbac8bd5d6cd6937e3f9ea86214a81b78d5b2af1d03ace0,2026-07-18T16:07:16Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,15,e92a04333f0f12212aa6011136bd42bb492cfb7c59c01d3cf5211d6b7529f74f,cd899fca22ef4136e117ff7bc3cd5ca70b53b1eb8298db8722c3d9e095f241a8,2026-07-18T16:07:22Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,16,f55c88a93076906275fa22574678aa9fd71c1da8a6a38a7b0192f116a15a7d39,9506c7b3e10960139290b7c0a104178cf3a9e68932ca96eeb6df88819b301251,2026-07-18T16:07:28Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,17,97b3543bacb341515e909842a3db71a2e2f6cff1b915b67add01f1a1968ef024,da176061e22b5ad45d6656e743b2fcbef18ebf4b43006528cc99832ec404fccf,2026-07-18T16:07:33Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,18,97d78761b6695328c03db3f86ddf08da089a5f68411b2a276ed8c5ed5957661d,df74d4377ece3a210eb9bf8df2426335e8adb6a9e3a35019ada61707e09b743c,2026-07-18T16:07:39Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,19,9a3e2326ed2c2d5233aa5b1f33c8c798adc9c5c997febe0bee7fe9e7719402b1,04633e019e29a49ee1156c8c3e4fd1ee391ec56b111dc645c2e788a6f32dd0a5,2026-07-18T16:07:44Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,20,9696b2fadb237bada01cf007a0359357e729710c08dc5288f6cc2c85298f44f6,a443f9d4117a79de5ac8214ee4237e4c4798baee3fb23bf81f26591410398933,2026-07-18T16:07:49Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,21,399be36c35487144a19760e6a693fc725763eeffbe44a3bafb9ac47a7fa23d95,66d00cdb7f05f8bdf69df8014c0b3dcc394aae57c41dd0565d7cdb2a35bb2146,2026-07-18T16:07:55Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,22,7f6738d193d76d3328bcdd988605c90ba35948fbb1baa493070dbc74241ef065,ea6ebfb2aee62e6d9f4ad427697e8fc0efea794345b4db34a773f228bb8a1a77,2026-07-18T16:08:01Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,23,47843517b5670235efc0bc5937d8c43ba9a23ef2bb4e4cea37d50c01ffe433fc,d54ba341c8c2b9128a4351768eab5995419dafe8c84e7f4fdffdddd4d83ba705,2026-07-18T16:08:08Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,25,2,24,de71e04c61cc39b858685a56094b19413a55e687fa24ec497927b7e071d59556,a1cea78b6db5ed950c03339af488266b8cbb724a60dbae19c26fb128509be0b2,2026-07-18T16:08:13Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,1,6cec97be19a4503f6233d09d91d8b43c95f91c4d77cf17b01154f060beb65cb4,d6d56df5c094cd8c205976f2364b41d70c67ed8a9760a8a378908738fb5fb34b,2026-07-18T16:08:26Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,2,86a2ed635d77c57e16fc4e277aa66d0fb191b6719e5fc2e2af79acc7db9bb7b6,b8d2a5d0a72a7caa1def6720f28201d4b6999e4a16159d748e39286c2d8e613a,2026-07-18T16:08:31Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,3,aeef4b54142662ede0713cead64e3c239958d040e8b742e51fa43d6e17bfcc02,0fa55f594fb40ce2326a85bfd0eaff299f1aa0ae0e566c4bdca9980e1d18a7c2,2026-07-18T16:08:37Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,4,e58c4c950bfe54b6c384d38c959f1b80c07197dbf29dd2c9f4b00645d3abb7d1,175d53c7e8058dbd7262ac85ed64e5a2b0b0a71bcecf820f28d09dface9619a7,2026-07-18T16:08:42Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,5,807561d90fe6c2e532a9427318706083d6a0f57cfc230581a63082a4a8a40663,b472cd5275bddd519e6a56e4170aa7d234279ba76e65aa3a6c5472d505ad7a42,2026-07-18T16:08:46Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,6,38df8183c66dce40d97e6a4d514c778f9bd9218033b368bb48fdd4d07a2afef7,9c0ae2ccd8ec81405e2bc7252efdadfb37a883ca5fbd725714c9b1a05de1b6cc,2026-07-18T16:08:49Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,7,e0f01f3868a74543946f36c277485d0b98b637c66cb8032a22c4eedceeaba6c1,c6ffde250a6e3511cae253ed73f5b64a8a79fa36b0ea4858bfa638b82c945344,2026-07-18T16:08:54Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,8,2c9d44286e3d3bc3fc1e110a1ddbe4a51ef32657a3b5f948ae6ad47a90890c1e,9e6fc2590a7921c20a1313e0574d05bef6827086e8a030c19aba759017a96c10,2026-07-18T16:09:00Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,9,e0a7b247dba6122c79d8e4bfb649c8a6cda08d5eb2a1769363bbaca1450a7d9d,1a0aa857367b9d8fc07c2078bc1b8cfbb6cf5b6693e43ee931c789791bd8dec0,2026-07-18T16:09:04Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,10,33a6a974abcc8899603daccfd8213201e51c60ca7e492f1492e7d948286ead9c,90bfa71af567fadcd939faf48ef9f27080441f20ed9e66b5e1be8a39d73288a7,2026-07-18T16:09:09Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,11,252368cb70e4e9eab2a8a82a25c012af023fa3c5d7050f537f903c5ea86f7a14,576a30f9f3c3db1a652c82e123bcc258ff4e316bca1fd0f85e7602d8fa26770c,2026-07-18T16:09:15Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,12,2cff93f8324161b22fb3b6c517000ac2924660f0700733efb935ef6b338623d1,d057114f898448a74efb967b1cd24e7ef154b27559d37327ce53ea84acc1026d,2026-07-18T16:09:20Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,13,74e523ddcee33f7df7d2fb5dd05034c67aa9d201f216af8187233e6f7343d38c,d06d738e662d85d7b663fa305cea77f3fd2b16a7b33878c0bc116a80d2fbcca2,2026-07-18T16:09:27Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,14,d302714b96be6ec788e34923da3e45bcdeabb7d06d549b1935075d93faf9f1bc,665973e001805b9357a377741a1795450ae56372e757083816b012cfc883393b,2026-07-18T16:09:34Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,15,ab97ef185031b09a77feab53cd4e1e30a78207559b6f65fd351d18ad21b1318c,5a8e5ce9e1990977ad1b5800d27af66e809d6e7d39d40223e8e9e486ca6a087e,2026-07-18T16:09:38Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,16,89f24154e52ed74ec30135f97b64c2781af3f8098ddfcb878314b56f88223486,b30ce2a5b4959e681c8a494039dc8bf58afcf84ae9f82c019ba72bb1191b7145,2026-07-18T16:09:45Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,17,7c86b66c7cccb811b169dfdf0c844db7695b3f0d74d1fa39a4fb33b0b20a2100,d414d5900fda464d51dae9592cbecdb4af504038fc02f8a9678f76d14a45d100,2026-07-18T16:09:49Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,18,2cffc69fcbcd56a5090370a9b304f810c4db25fd7c0c9fd30737e2da4e54ff7b,3ad06bf134b3473daf5bc2233e9081a78f19c9b2d84435f96cdcb670915d7fb1,2026-07-18T16:09:56Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,19,137dfdc506fecf300df32a30cd07e9ee0bb32959c7edeba8ce6b670406dd5d66,43352e29e83df0d57961e1e4e40e68a950858b21854dec9abd9dcc5f41d1bf92,2026-07-18T16:10:04Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,20,3a9b32a68ec62086af743d1c4d398f45e0882523e2523f2257a5f12ebe87da4f,99f8c29b27420e1bdc66d92e564aa6416915dfef10550c358db522033664b999,2026-07-18T16:10:09Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,26,0,21,e1f9f21470a147d3aaaf50e8ba36daa2f07c0da5faf2ec4fd1170a6fd4915099,dbe149b39d2f488063de8c0761e1b55c3977b17277fad891ecd4a3aae7cfddda,2026-07-18T16:10:15Z,False
